"","STRATA","STRATA_AREA","PLOT","PLOT_AREA","DBH","TH","OBS","DH","TH_EST","CSA","AGE","VWB","VWOB"
"465",2,45,7,810,15,24.4,"N",24.4,24.4,0.0176714586764426,66.0666666666667,0.207117310782945,0.181287709501623
"466",2,45,7,810,15,24.9,"N",24.4,24.9,0.0176714586764426,66.0666666666667,0.210830707594776,0.18440509483787
"467",2,45,7,810,15.5,24.8,"N",24.4,24.8,0.0188691908756237,66.0666666666667,0.2237709237797,0.19607716379298
"468",2,45,7,810,15,NA,"N",24.4,24.0940496861193,0.0176714586764426,66.0666666666667,0.204840436736959,0.179375162156193
"469",2,45,7,810,15,NA,"N",24.4,24.0940496861193,0.0176714586764426,66.0666666666667,0.204840436736959,0.179375162156193
"470",2,45,7,810,16,NA,"N",24.4,24.580943833078,0.0201061929829747,66.0666666666667,0.236025521728948,0.20721371351958
"471",2,45,7,810,14,NA,"N",24.4,23.54939738856,0.01539380400259,66.0666666666667,0.175817767599904,0.153547389662391
"472",2,45,7,810,14.5,NA,"N",24.4,23.8295590953749,0.0165129963854313,66.0666666666667,0.190058074767995,0.166209748519016
"473",2,45,7,810,15.5,23.7,"D",24.4,23.7,0.0188691908756237,66.0666666666667,0.215051660740613,0.188740901054695
"474",2,45,7,810,15.5,NA,"N",24.4,24.3441334007346,0.0188691908756237,66.0666666666667,0.220163391324554,0.193043269793973
"475",2,45,7,810,16,NA,"N",24.4,24.580943833078,0.0201061929829747,66.0666666666667,0.236025521728948,0.20721371351958
"476",2,45,7,810,15.5,NA,"N",24.4,24.3441334007346,0.0188691908756237,66.0666666666667,0.220163391324554,0.193043269793973
"477",2,45,7,810,15,NA,"N",24.4,24.0940496861193,0.0176714586764426,66.0666666666667,0.204840436736959,0.179375162156193
"478",2,45,7,810,14,NA,"N",24.4,23.54939738856,0.01539380400259,66.0666666666667,0.175817767599904,0.153547389662391
"479",2,45,7,810,15.5,NA,"N",24.4,24.3441334007346,0.0188691908756237,66.0666666666667,0.220163391324554,0.193043269793973
"480",2,45,7,810,15.5,NA,"N",24.4,24.3441334007346,0.0188691908756237,66.0666666666667,0.220163391324554,0.193043269793973
"481",2,45,7,810,15,NA,"N",24.4,24.0940496861193,0.0176714586764426,66.0666666666667,0.204840436736959,0.179375162156193
"482",2,45,7,810,15.5,NA,"N",24.4,24.3441334007346,0.0188691908756237,66.0666666666667,0.220163391324554,0.193043269793973
"483",2,45,7,810,14,NA,"N",24.4,23.54939738856,0.01539380400259,66.0666666666667,0.175817767599904,0.153547389662391
"484",2,45,7,810,15.5,NA,"N",24.4,24.3441334007346,0.0188691908756237,66.0666666666667,0.220163391324554,0.193043269793973
"485",2,45,7,810,15,NA,"N",24.4,24.0940496861193,0.0176714586764426,66.0666666666667,0.204840436736959,0.179375162156193
"486",2,45,7,810,14,NA,"N",24.4,23.54939738856,0.01539380400259,66.0666666666667,0.175817767599904,0.153547389662391
"487",2,45,7,810,16,NA,"N",24.4,24.580943833078,0.0201061929829747,66.0666666666667,0.236025521728948,0.20721371351958
"488",2,45,7,810,12,NA,"N",24.4,22.241024585973,0.0113097335529233,66.0666666666667,0.12430801903631,0.107935734708937
"489",2,45,7,810,14,NA,"N",24.4,23.54939738856,0.01539380400259,66.0666666666667,0.175817767599904,0.153547389662391
"490",2,45,7,810,14.5,NA,"N",24.4,23.8295590953749,0.0165129963854313,66.0666666666667,0.190058074767995,0.166209748519016
"491",2,45,7,810,12.5,NA,"N",24.4,22.5998622713505,0.0122718463030851,66.0666666666667,0.136364515522082,0.118582263049749
"492",2,45,7,810,15,NA,"N",24.4,24.0940496861193,0.0176714586764426,66.0666666666667,0.204840436736959,0.179375162156193
"493",2,45,7,810,15.5,NA,"N",24.4,24.3441334007346,0.0188691908756237,66.0666666666667,0.220163391324554,0.193043269793973
"494",2,45,7,810,13.5,NA,"N",24.4,23.252150745501,0.0143138815279185,66.0666666666667,0.162121024646657,0.141388447969755
"495",2,45,7,810,14.5,NA,"N",24.4,23.8295590953749,0.0165129963854313,66.0666666666667,0.190058074767995,0.166209748519016
"496",2,45,7,810,14,NA,"N",24.4,23.54939738856,0.01539380400259,66.0666666666667,0.175817767599904,0.153547389662391
"497",2,45,7,810,16,NA,"N",24.4,24.580943833078,0.0201061929829747,66.0666666666667,0.236025521728948,0.20721371351958
"498",2,45,7,810,14,NA,"N",24.4,23.54939738856,0.01539380400259,66.0666666666667,0.175817767599904,0.153547389662391
"499",2,45,7,810,12,NA,"N",24.4,22.241024585973,0.0113097335529233,66.0666666666667,0.12430801903631,0.107935734708937
"500",2,45,7,810,14.5,NA,"N",24.4,23.8295590953749,0.0165129963854313,66.0666666666667,0.190058074767995,0.166209748519016
"501",2,45,7,810,16,NA,"N",24.4,24.580943833078,0.0201061929829747,66.0666666666667,0.236025521728948,0.20721371351958
"502",2,45,7,810,14,NA,"N",24.4,23.54939738856,0.01539380400259,66.0666666666667,0.175817767599904,0.153547389662391
"503",2,45,7,810,14,NA,"N",24.4,23.54939738856,0.01539380400259,66.0666666666667,0.175817767599904,0.153547389662391
"504",2,45,7,810,13.5,NA,"N",24.4,23.252150745501,0.0143138815279185,66.0666666666667,0.162121024646657,0.141388447969755
"505",2,45,7,810,15,NA,"N",24.4,24.0940496861193,0.0176714586764426,66.0666666666667,0.204840436736959,0.179375162156193
"506",2,45,7,810,16,NA,"N",24.4,24.580943833078,0.0201061929829747,66.0666666666667,0.236025521728948,0.20721371351958
"507",2,45,7,810,14.5,NA,"N",24.4,23.8295590953749,0.0165129963854313,66.0666666666667,0.190058074767995,0.166209748519016
"508",2,45,7,810,17,NA,"N",24.4,25.0187208295412,0.0226980069221863,66.0666666666667,0.269361858353282,0.237060197353057
"509",2,45,7,810,16.5,NA,"N",24.4,24.8055001204952,0.0213824649984955,66.0666666666667,0.252425454639652,0.221886139234056
"510",2,45,7,810,15.5,NA,"N",24.4,24.3441334007346,0.0188691908756237,66.0666666666667,0.220163391324554,0.193043269793973
"511",2,45,7,810,13,NA,"N",24.4,22.9362335535801,0.0132732289614169,66.0666666666667,0.148969404305791,0.129733285753969
"512",2,45,7,810,16,NA,"N",24.4,24.580943833078,0.0201061929829747,66.0666666666667,0.236025521728948,0.20721371351958
"513",2,45,7,810,16,NA,"N",24.4,24.580943833078,0.0201061929829747,66.0666666666667,0.236025521728948,0.20721371351958
"514",2,45,7,810,16.5,23.6,"D",24.4,23.6,0.0213824649984955,66.0666666666667,0.241645782702563,0.212786835489863
"515",2,45,7,810,15,NA,"N",24.4,24.0940496861193,0.0176714586764426,66.0666666666667,0.204840436736959,0.179375162156193
"516",2,45,7,810,13,NA,"N",24.4,22.9362335535801,0.0132732289614169,66.0666666666667,0.148969404305791,0.129733285753969
"517",2,45,7,810,16,NA,"N",24.4,24.580943833078,0.0201061929829747,66.0666666666667,0.236025521728948,0.20721371351958
"518",2,45,7,810,10,NA,"N",24.4,20.5305119346056,0.00785398163397448,66.0666666666667,0.081601001676657,0.0704012292897996
"519",2,45,7,810,16,NA,"N",24.4,24.580943833078,0.0201061929829747,66.0666666666667,0.236025521728948,0.20721371351958
"520",2,45,7,810,16.5,NA,"N",24.4,24.8055001204952,0.0213824649984955,66.0666666666667,0.252425454639652,0.221886139234056
"521",2,45,7,810,14,NA,"N",24.4,23.54939738856,0.01539380400259,66.0666666666667,0.175817767599904,0.153547389662391
"522",2,45,7,810,13,NA,"N",24.4,22.9362335535801,0.0132732289614169,66.0666666666667,0.148969404305791,0.129733285753969
"523",2,45,7,810,14,NA,"N",24.4,23.54939738856,0.01539380400259,66.0666666666667,0.175817767599904,0.153547389662391
"524",2,45,7,810,16,NA,"N",24.4,24.580943833078,0.0201061929829747,66.0666666666667,0.236025521728948,0.20721371351958
"525",2,45,7,810,16,NA,"N",24.4,24.580943833078,0.0201061929829747,66.0666666666667,0.236025521728948,0.20721371351958
"526",2,45,7,810,13.5,NA,"N",24.4,23.252150745501,0.0143138815279185,66.0666666666667,0.162121024646657,0.141388447969755
"527",2,45,7,810,17,25.1,"D",24.4,25.1,0.0226980069221863,66.0666666666667,0.270128311215222,0.237707350457919
"528",2,45,7,810,16,NA,"N",24.4,24.580943833078,0.0201061929829747,66.0666666666667,0.236025521728948,0.20721371351958
"529",2,45,7,810,14.5,NA,"N",24.4,23.8295590953749,0.0165129963854313,66.0666666666667,0.190058074767995,0.166209748519016
"530",2,45,7,810,15.5,NA,"N",24.4,24.3441334007346,0.0188691908756237,66.0666666666667,0.220163391324554,0.193043269793973
"531",2,45,7,810,15.5,NA,"N",24.4,24.3441334007346,0.0188691908756237,66.0666666666667,0.220163391324554,0.193043269793973
"532",2,45,7,810,15,NA,"N",24.4,24.0940496861193,0.0176714586764426,66.0666666666667,0.204840436736959,0.179375162156193
"533",2,45,7,810,15,NA,"N",24.4,24.0940496861193,0.0176714586764426,66.0666666666667,0.204840436736959,0.179375162156193
"534",2,45,7,810,13,NA,"N",24.4,22.9362335535801,0.0132732289614169,66.0666666666667,0.148969404305791,0.129733285753969
"535",2,45,7,810,14.5,NA,"N",24.4,23.8295590953749,0.0165129963854313,66.0666666666667,0.190058074767995,0.166209748519016
"536",2,45,7,810,16,NA,"N",24.4,24.580943833078,0.0201061929829747,66.0666666666667,0.236025521728948,0.20721371351958
"537",2,45,7,810,13,NA,"N",24.4,22.9362335535801,0.0132732289614169,66.0666666666667,0.148969404305791,0.129733285753969
"538",2,45,7,810,15,NA,"N",24.4,24.0940496861193,0.0176714586764426,66.0666666666667,0.204840436736959,0.179375162156193
"539",2,45,7,810,14.5,NA,"N",24.4,23.8295590953749,0.0165129963854313,66.0666666666667,0.190058074767995,0.166209748519016
"540",2,45,7,810,14.5,NA,"N",24.4,23.8295590953749,0.0165129963854313,66.0666666666667,0.190058074767995,0.166209748519016
"541",2,45,8,810,15,23.7,"D",23.96,23.7,0.0176714586764426,66.0666666666667,0.201902637241448,0.176906169896563
"542",2,45,8,810,16,24.4,"N",23.96,24.4,0.0201061929829747,66.0666666666667,0.23450278300777,0.205930892931584
"543",2,45,8,810,14.5,24.5,"D",23.96,24.5,0.0165129963854313,66.0666666666667,0.194734384227841,0.170131523098432
"544",2,45,8,810,15.5,24.3,"D",23.96,24.3,0.0188691908756237,66.0666666666667,0.219813696219826,0.192749073512423
"545",2,45,8,810,16,24.2,"D",23.96,24.2,0.0201061929829747,66.0666666666667,0.232818046538092,0.204511204766705
"546",2,45,8,810,13.5,23.3,"N",23.96,23.3,0.0143138815279185,66.0666666666667,0.162413250458142,0.141632960644013
"547",2,45,8,810,14.5,23.1,"D",23.96,23.1,0.0165129963854313,66.0666666666667,0.184950834771156,0.161922099046309
"548",2,45,8,810,15.5,23.4,"N",23.96,23.4,0.0188691908756237,66.0666666666667,0.21266505610603,0.186730763134381
"549",2,45,8,810,14,22.8,"N",23.96,22.8,0.01539380400259,66.0666666666667,0.170906610748161,0.149429868490947
"550",2,45,8,810,13,22.3,"N",23.96,22.3,0.0132732289614169,66.0666666666667,0.145343068642332,0.126701751233257
"551",2,45,8,810,16,23.1,"N",23.96,23.1,0.0201061929829747,66.0666666666667,0.223520686928912,0.196668956351936
"552",2,45,8,810,13,23.3,"N",23.96,23.3,0.0132732289614169,66.0666666666667,0.151037142483391,0.131460524281771
"553",2,45,8,810,14,22.4,"N",23.96,22.4,0.01539380400259,66.0666666666667,0.168277059314983,0.147223284462962
"554",2,45,8,810,15,23.6,"N",23.96,23.6,0.0176714586764426,66.0666666666667,0.201156137036518,0.176278563171193
"555",2,45,8,810,13.5,22.7,"N",23.96,22.7,0.0143138815279185,66.0666666666667,0.158743481536802,0.138561067248758
"556",2,45,8,810,15.5,23.1,"N",23.96,23.1,0.0188691908756237,66.0666666666667,0.210274655393708,0.184716510857121
"557",2,45,8,810,12,23.5,"N",23.96,23.5,0.0113097335529233,66.0666666666667,0.130451142193828,0.113048447109591
"558",2,45,8,810,14,23.3,"N",23.96,23.3,0.01539380400259,66.0666666666667,0.174185529451762,0.1521794426644
"559",2,45,8,810,16,23.5,"N",23.96,23.5,0.0201061929829747,66.0666666666667,0.226907762684303,0.19952743092888
"560",2,45,8,810,15,24.5,"N",23.96,24.5,0.0176714586764426,66.0666666666667,0.207860738842007,0.181911995252922
"561",2,45,8,810,16,NA,"N",23.96,24.2184413060947,0.0201061929829747,66.0666666666667,0.232973462272804,0.204642187380182
"562",2,45,8,810,15.5,NA,"N",23.96,23.9851231879897,0.0188691908756237,66.0666666666667,0.217316445979548,0.190647599131648
"563",2,45,8,810,15.5,NA,"N",23.96,23.9851231879897,0.0188691908756237,66.0666666666667,0.217316445979548,0.190647599131648
"564",2,45,8,810,14,NA,"N",23.96,23.2021073853666,0.01539380400259,66.0666666666667,0.173544258039452,0.151641863626268
"565",2,45,8,810,16,NA,"N",23.96,24.2184413060947,0.0201061929829747,66.0666666666667,0.232973462272804,0.204642187380182
"566",2,45,8,810,16,NA,"N",23.96,24.2184413060947,0.0201061929829747,66.0666666666667,0.232973462272804,0.204642187380182
"567",2,45,8,810,16,NA,"N",23.96,24.2184413060947,0.0201061929829747,66.0666666666667,0.232973462272804,0.204642187380182
"568",2,45,8,810,14,NA,"N",23.96,23.2021073853666,0.01539380400259,66.0666666666667,0.173544258039452,0.151641863626268
"569",2,45,8,810,13.5,NA,"N",23.96,22.9092443274123,0.0143138815279185,66.0666666666667,0.160024628448958,0.139633814632088
"570",2,45,8,810,14,NA,"N",23.96,23.2021073853666,0.01539380400259,66.0666666666667,0.173544258039452,0.151641863626268
"571",2,45,8,810,14.5,NA,"N",23.96,23.478137463739,0.0165129963854313,66.0666666666667,0.187600422984988,0.164147082367825
"572",2,45,8,810,15,NA,"N",23.96,23.7387275326744,0.0176714586764426,66.0666666666667,0.202191633389914,0.177149112970506
"573",2,45,8,810,16,NA,"N",23.96,24.2184413060947,0.0201061929829747,66.0666666666667,0.232973462272804,0.204642187380182
"574",2,45,8,810,15,NA,"N",23.96,23.7387275326744,0.0176714586764426,66.0666666666667,0.202191633389914,0.177149112970506
"575",2,45,8,810,15,NA,"N",23.96,23.7387275326744,0.0176714586764426,66.0666666666667,0.202191633389914,0.177149112970506
"576",2,45,8,810,15.5,NA,"N",23.96,23.9851231879897,0.0188691908756237,66.0666666666667,0.217316445979548,0.190647599131648
"577",2,45,8,810,14,NA,"N",23.96,23.2021073853666,0.01539380400259,66.0666666666667,0.173544258039452,0.151641863626268
"578",2,45,8,810,14,NA,"N",23.96,23.2021073853666,0.01539380400259,66.0666666666667,0.173544258039452,0.151641863626268
"579",2,45,8,810,12.5,NA,"N",23.96,22.2665753463865,0.0122718463030851,66.0666666666667,0.134601178209944,0.117110654902189
"580",2,45,8,810,13,NA,"N",23.96,22.5979860607616,0.0132732289614169,66.0666666666667,0.147043072459315,0.128123293201835
"581",2,45,8,810,14,NA,"N",23.96,23.2021073853666,0.01539380400259,66.0666666666667,0.173544258039452,0.151641863626268
"582",2,45,8,810,15,NA,"N",23.96,23.7387275326744,0.0176714586764426,66.0666666666667,0.202191633389914,0.177149112970506
"583",2,45,8,810,13.5,NA,"N",23.96,22.9092443274123,0.0143138815279185,66.0666666666667,0.160024628448958,0.139633814632088
"584",2,45,8,810,12,NA,"N",23.96,21.9130295476269,0.0113097335529233,66.0666666666667,0.12270058496649,0.106596250181273
"585",2,45,8,810,13,NA,"N",23.96,22.5979860607616,0.0132732289614169,66.0666666666667,0.147043072459315,0.128123293201835
"586",2,45,8,810,15,NA,"N",23.96,23.7387275326744,0.0176714586764426,66.0666666666667,0.202191633389914,0.177149112970506
"587",2,45,8,810,14.5,NA,"N",23.96,23.478137463739,0.0165129963854313,66.0666666666667,0.187600422984988,0.164147082367825
"588",2,45,8,810,15.5,NA,"N",23.96,23.9851231879897,0.0188691908756237,66.0666666666667,0.217316445979548,0.190647599131648
"589",2,45,8,810,15.5,NA,"N",23.96,23.9851231879897,0.0188691908756237,66.0666666666667,0.217316445979548,0.190647599131648
"590",2,45,8,810,15.5,NA,"N",23.96,23.9851231879897,0.0188691908756237,66.0666666666667,0.217316445979548,0.190647599131648
"591",2,45,8,810,14,NA,"N",23.96,23.2021073853666,0.01539380400259,66.0666666666667,0.173544258039452,0.151641863626268
"592",2,45,8,810,14,NA,"N",23.96,23.2021073853666,0.01539380400259,66.0666666666667,0.173544258039452,0.151641863626268
"593",2,45,8,810,15.5,NA,"N",23.96,23.9851231879897,0.0188691908756237,66.0666666666667,0.217316445979548,0.190647599131648
"594",2,45,8,810,14,NA,"N",23.96,23.2021073853666,0.01539380400259,66.0666666666667,0.173544258039452,0.151641863626268
"595",2,45,8,810,14,NA,"N",23.96,23.2021073853666,0.01539380400259,66.0666666666667,0.173544258039452,0.151641863626268
"596",2,45,8,810,14.5,NA,"N",23.96,23.478137463739,0.0165129963854313,66.0666666666667,0.187600422984988,0.164147082367825
"597",2,45,8,810,13,NA,"N",23.96,22.5979860607616,0.0132732289614169,66.0666666666667,0.147043072459315,0.128123293201835
"598",2,45,8,810,15,NA,"N",23.96,23.7387275326744,0.0176714586764426,66.0666666666667,0.202191633389914,0.177149112970506
"599",2,45,8,810,16,NA,"N",23.96,24.2184413060947,0.0201061929829747,66.0666666666667,0.232973462272804,0.204642187380182
"600",2,45,8,810,13.5,NA,"N",23.96,22.9092443274123,0.0143138815279185,66.0666666666667,0.160024628448958,0.139633814632088
"601",2,45,8,810,12.5,NA,"N",23.96,22.2665753463865,0.0122718463030851,66.0666666666667,0.134601178209944,0.117110654902189
"602",2,45,8,810,14.5,NA,"N",23.96,23.478137463739,0.0165129963854313,66.0666666666667,0.187600422984988,0.164147082367825
"603",2,45,8,810,14.5,NA,"N",23.96,23.478137463739,0.0165129963854313,66.0666666666667,0.187600422984988,0.164147082367825
"604",2,45,8,810,15,NA,"N",23.96,23.7387275326744,0.0176714586764426,66.0666666666667,0.202191633389914,0.177149112970506
"605",2,45,8,810,14,NA,"N",23.96,23.2021073853666,0.01539380400259,66.0666666666667,0.173544258039452,0.151641863626268
"606",2,45,8,810,15.5,NA,"N",23.96,23.9851231879897,0.0188691908756237,66.0666666666667,0.217316445979548,0.190647599131648
"607",2,45,8,810,15,NA,"N",23.96,23.7387275326744,0.0176714586764426,66.0666666666667,0.202191633389914,0.177149112970506
"608",2,45,8,810,15.5,NA,"N",23.96,23.9851231879897,0.0188691908756237,66.0666666666667,0.217316445979548,0.190647599131648
"609",2,45,8,810,15,NA,"N",23.96,23.7387275326744,0.0176714586764426,66.0666666666667,0.202191633389914,0.177149112970506
"610",2,45,8,810,13,NA,"N",23.96,22.5979860607616,0.0132732289614169,66.0666666666667,0.147043072459315,0.128123293201835
"611",2,45,8,810,14,NA,"N",23.96,23.2021073853666,0.01539380400259,66.0666666666667,0.173544258039452,0.151641863626268
"612",2,45,8,810,14,NA,"N",23.96,23.2021073853666,0.01539380400259,66.0666666666667,0.173544258039452,0.151641863626268
"613",2,45,8,810,16,NA,"N",23.96,24.2184413060947,0.0201061929829747,66.0666666666667,0.232973462272804,0.204642187380182
"614",2,45,8,810,15,NA,"N",23.96,23.7387275326744,0.0176714586764426,66.0666666666667,0.202191633389914,0.177149112970506
"615",2,45,8,810,15.5,NA,"N",23.96,23.9851231879897,0.0188691908756237,66.0666666666667,0.217316445979548,0.190647599131648
"616",2,45,8,810,15.5,NA,"N",23.96,23.9851231879897,0.0188691908756237,66.0666666666667,0.217316445979548,0.190647599131648
"617",2,45,8,810,14.5,NA,"N",23.96,23.478137463739,0.0165129963854313,66.0666666666667,0.187600422984988,0.164147082367825
"618",2,45,8,810,16,NA,"N",23.96,24.2184413060947,0.0201061929829747,66.0666666666667,0.232973462272804,0.204642187380182
"619",2,45,8,810,14,NA,"N",23.96,23.2021073853666,0.01539380400259,66.0666666666667,0.173544258039452,0.151641863626268
"620",2,45,8,810,15.5,NA,"N",23.96,23.9851231879897,0.0188691908756237,66.0666666666667,0.217316445979548,0.190647599131648
"621",2,45,8,810,16,NA,"N",23.96,24.2184413060947,0.0201061929829747,66.0666666666667,0.232973462272804,0.204642187380182
"622",2,45,8,810,14,NA,"N",23.96,23.2021073853666,0.01539380400259,66.0666666666667,0.173544258039452,0.151641863626268
"623",2,45,8,810,16,NA,"N",23.96,24.2184413060947,0.0201061929829747,66.0666666666667,0.232973462272804,0.204642187380182
"624",2,45,8,810,15,NA,"N",23.96,23.7387275326744,0.0176714586764426,66.0666666666667,0.202191633389914,0.177149112970506
"625",2,45,8,810,13,NA,"N",23.96,22.5979860607616,0.0132732289614169,66.0666666666667,0.147043072459315,0.128123293201835
"626",2,45,8,810,13.5,NA,"N",23.96,22.9092443274123,0.0143138815279185,66.0666666666667,0.160024628448958,0.139633814632088
"627",2,45,8,810,15.5,NA,"N",23.96,23.9851231879897,0.0188691908756237,66.0666666666667,0.217316445979548,0.190647599131648
"628",2,45,8,810,14,NA,"N",23.96,23.2021073853666,0.01539380400259,66.0666666666667,0.173544258039452,0.151641863626268
"629",2,45,8,810,13.5,NA,"N",23.96,22.9092443274123,0.0143138815279185,66.0666666666667,0.160024628448958,0.139633814632088
"630",2,45,8,810,15,NA,"N",23.96,23.7387275326744,0.0176714586764426,66.0666666666667,0.202191633389914,0.177149112970506
"631",4,51,9,810,13,20.5,"N",20.72,20.5,0.0132732289614169,65.1333333333333,0.131907952593004,0.114819686928309
"632",4,51,9,810,13,21,"N",20.72,21,0.0132732289614169,65.1333333333333,0.135322731261878,0.117848193906035
"633",4,51,9,810,15,21.8,"N",20.72,21.8,0.0176714586764426,65.1333333333333,0.181065918569444,0.158120522243261
"634",4,51,9,810,14,21.4,"N",20.72,21.4,0.01539380400259,65.1333333333333,0.157266662620049,0.137153129970815
"635",4,51,9,810,12,18.8,"N",20.72,18.8,0.0113097335529233,65.1333333333333,0.104541994131507,0.0907406473731446
"636",4,51,9,810,14,21.4,"N",20.72,21.4,0.01539380400259,65.1333333333333,0.157266662620049,0.137153129970815
"637",4,51,9,810,12.5,21,"N",20.72,21,0.0122718463030851,65.1333333333333,0.126307541402849,0.109936189542655
"638",4,51,9,810,13,21.3,"N",20.72,21.3,0.0132732289614169,65.1333333333333,0.137373972886315,0.119668090917373
"639",4,51,9,810,7.5,17.1,"N",20.72,17.1,0.00441786466911065,65.1333333333333,0.0413836479966213,0.0356156709037962
"640",4,51,9,810,15.5,21,"N",20.72,21,0.0188691908756237,65.1333333333333,0.18435180607454,0.160945698895017
"641",4,51,9,810,14,21,"N",20.72,21,0.01539380400259,65.1333333333333,0.154150699555204,0.134385567319928
"642",4,51,9,810,11.5,19.6,"N",20.72,19.6,0.0103868907109313,65.1333333333333,0.101390103694627,0.0880243864606668
"643",4,51,9,810,12,19,"N",20.72,19,0.0113097335529233,65.1333333333333,0.105721932747407,0.0917840040422031
"644",4,51,9,810,NA,NA,"F",20.72,NA,NA,65.1333333333333,NA,NA
"645",4,51,9,810,13.5,21.1,"N",20.72,21.1,0.0143138815279185,65.1333333333333,0.1453350292464,0.126647008754641
"646",4,51,9,810,12.5,20.3,"N",20.72,20.3,0.0122718463030851,65.1333333333333,0.12184665290678,0.105982478037867
"647",4,51,9,810,14.5,NA,"N",20.72,20.8520344589552,0.0165129963854313,65.1333333333333,0.162733722580336,0.141918638260862
"648",4,51,9,810,12.5,NA,"N",20.72,19.7759893485108,0.0122718463030851,65.1333333333333,0.118513371616913,0.103029926172626
"649",4,51,9,810,15,NA,"N",20.72,21.083476714777,0.0176714586764426,65.1333333333333,0.174760264687936,0.152513194941705
"650",4,51,9,810,13,NA,"N",20.72,20.0703307393852,0.0132732289614169,65.1333333333333,0.128977527859139,0.112221907934937
"651",4,51,9,810,13,NA,"N",20.72,20.0703307393852,0.0132732289614169,65.1333333333333,0.128977527859139,0.112221907934937
"652",4,51,9,810,14,NA,"N",20.72,20.6068792069759,0.01539380400259,65.1333333333333,0.151091827909456,0.131669726154587
"653",4,51,9,810,10,NA,"N",20.72,17.9652061797266,0.00785398163397448,65.1333333333333,0.0723075188750099,0.0625439767498012
"654",4,51,9,810,14,NA,"N",20.72,20.6068792069759,0.01539380400259,65.1333333333333,0.151091827909456,0.131669726154587
"655",4,51,9,810,13.5,NA,"N",20.72,20.3467737967554,0.0143138815279185,65.1333333333333,0.139838421299668,0.121769688996164
"656",4,51,9,810,12,NA,"N",20.72,19.4619887515751,0.0113097335529233,65.1333333333333,0.108450391291105,0.0941974611671203
"657",4,51,9,810,13,NA,"N",20.72,20.0703307393852,0.0132732289614169,65.1333333333333,0.128977527859139,0.112221907934937
"658",4,51,9,810,14,NA,"N",20.72,20.6068792069759,0.01539380400259,65.1333333333333,0.151091827909456,0.131669726154587
"659",4,51,9,810,14,NA,"N",20.72,20.6068792069759,0.01539380400259,65.1333333333333,0.151091827909456,0.131669726154587
"660",4,51,9,810,14,NA,"N",20.72,20.6068792069759,0.01539380400259,65.1333333333333,0.151091827909456,0.131669726154587
"661",4,51,9,810,14,NA,"N",20.72,20.6068792069759,0.01539380400259,65.1333333333333,0.151091827909456,0.131669726154587
"662",4,51,9,810,13,NA,"N",20.72,20.0703307393852,0.0132732289614169,65.1333333333333,0.128977527859139,0.112221907934937
"663",4,51,9,810,15,NA,"N",20.72,21.083476714777,0.0176714586764426,65.1333333333333,0.174760264687936,0.152513194941705
"664",4,51,9,810,14,NA,"N",20.72,20.6068792069759,0.01539380400259,65.1333333333333,0.151091827909456,0.131669726154587
"665",4,51,9,810,11.5,NA,"N",20.72,19.1263359566732,0.0103868907109313,65.1333333333333,0.0987932574585124,0.0857284177725039
"666",4,51,9,810,15,22.3,"D",20.72,22.3,0.0176714586764426,65.1333333333333,0.185473565603171,0.162042208344512
"667",4,51,9,810,13,NA,"N",20.72,20.0703307393852,0.0132732289614169,65.1333333333333,0.128977527859139,0.112221907934937
"668",4,51,9,810,13,NA,"N",20.72,20.0703307393852,0.0132732289614169,65.1333333333333,0.128977527859139,0.112221907934937
"669",4,51,9,810,14,22.1,"D",20.72,22.1,0.01539380400259,65.1333333333333,0.162728061188721,0.142006334812943
"670",4,51,9,810,12.5,NA,"N",20.72,19.7759893485108,0.0122718463030851,65.1333333333333,0.118513371616913,0.103029926172626
"671",4,51,9,810,12,NA,"N",20.72,19.4619887515751,0.0113097335529233,65.1333333333333,0.108450391291105,0.0941974611671203
"672",4,51,9,810,15,NA,"N",20.72,21.083476714777,0.0176714586764426,65.1333333333333,0.174760264687936,0.152513194941705
"673",4,51,9,810,16,NA,"N",20.72,21.5095330043463,0.0201061929829747,65.1333333333333,0.199952773108091,0.174727012943392
"674",4,51,9,810,15,NA,"N",20.72,21.083476714777,0.0176714586764426,65.1333333333333,0.174760264687936,0.152513194941705
"675",4,51,9,810,14.5,NA,"N",20.72,20.8520344589552,0.0165129963854313,65.1333333333333,0.162733722580336,0.141918638260862
"676",4,51,9,810,15.5,NA,"N",20.72,21.3023122464757,0.0188691908756237,65.1333333333333,0.187167784896409,0.163450306214766
"677",4,51,9,810,14,NA,"N",20.72,20.6068792069759,0.01539380400259,65.1333333333333,0.151091827909456,0.131669726154587
"678",4,51,9,810,14,NA,"N",20.72,20.6068792069759,0.01539380400259,65.1333333333333,0.151091827909456,0.131669726154587
"679",4,51,9,810,14.5,NA,"N",20.72,20.8520344589552,0.0165129963854313,65.1333333333333,0.162733722580336,0.141918638260862
"680",4,51,9,810,13,NA,"N",20.72,20.0703307393852,0.0132732289614169,65.1333333333333,0.128977527859139,0.112221907934937
"681",4,51,9,810,11,NA,"N",20.72,18.7667679822998,0.00950331777710912,65.1333333333333,0.0895468911580788,0.0776269022767264
"682",4,51,9,810,15,NA,"N",20.72,21.083476714777,0.0176714586764426,65.1333333333333,0.174760264687936,0.152513194941705
"683",4,51,9,810,13.5,NA,"N",20.72,20.3467737967554,0.0143138815279185,65.1333333333333,0.139838421299668,0.121769688996164
